Delta 4	Land Of Chark	CHARK	c	19	DISC093a	a	n	\
Omen	Land Of Tezrel	TEZREL	c	19	DISC099a	a	n	D
Unknown	Lander	02	C	19	Disc153a	G	N	P
Alternative	Lander	lander	c	19	Disc057a	g	n	_
self Pub.	Lander	LANDER1	C	19	Disc167b	G	N	R
PCG	Lander	lander1	c	19	DISC071b	g	n	T
Virgin	Landfall	landfal	c	19	Disc061b	g	n	F
Logic Systems	Las Vegas	CFRUIT	c	19	AltD006a	s	n	O
R.H. 	Las Vegas	Las_veg	c	19	Disc044b	s	n	\
Granada	Laser Attack	LASER-I	c	19	Disc135b	g	n	X
Unknown	Laser Attack	laserba	C	19	Disc150b	G	N	F
Micro Power	Laser Command	Laser-l	c	19	Disc005b	g	n	T
A&B	Laser Cycles	cycles1	c	19	Disc046b	g	n	J
PCG	Laser Cycles	CYCLES1	c	19	AltD010b	g	n	L
popular CW	Laser Cycles	laserin	C	19	Disc147a	G	N	K
Electron Computing	Laser Cycles#2#E	LASER	c	19	Disc122b	g	n	D
Electron user group	Laser Darts#E	LASELDR	C	19	Disc181a	G	N	O
Model B Comp	Laser Range	laser	c	19	Disc055b	g	n	E
tcs	Laser Reflex	Lazer-l	c	19	Disc006a	g	n	Q
Self Pub.	Laser Zone	LOADER	C	19	Disc173a	G	N	H
Laserbug	Laserbug Grand Prix	GP	c	19	Disc130b	g	n	G
Superior 	Last Ninja	L-nja1	c	19	Disc059b	g	n	V
Superior 	Last Ninja 2	ninja	c	19	Disc062b	g	n	]
Audiogenic	Last Of The Free	last	c	19	Disc031a	g	n	M
Elk Adventure Club	last starship	Star-q3	C	19	STH014	G	N	D
Model B Comp	Lawn Tennis#j#2	tenintr	c	19	Disc037b	g	n	[
Electron user group	Lazer Chess#D	LZRINST	c	19	DISC111a	g	n	D
System 3 	Lazer Cycle	lc	c	19	Disc026b	g	n	J
Atlantis	League Challenge	league	c	19	Disc036b	s	n	Y
Unknown	League Division One#D	INTRO	C	19	Disc182a	G	N	J
Granada	Leap Frog#E	LEAP-IN	c	19	Disc138a	g	n	^
Model B Comp	Leapfrog	frog1	c	19	Disc026b	g	n	[
ASP	Leapfrog	LEAP	c	19	Disc135b	g	n	]
IJK 	Leapfrog	leapfro	c	19	Disc025a	g	n	F
Projects	Ledgeman	ledge	c	19	Disc009b	g	n	G
Projects	Ledgeman (A-Team Music)	LEDGE	c	19	AltD004b	M	n	_
soft comms	Legend Of Tarzan	tarzl	c	19	Disc031a	g	n	E
Larsoft	Legend Of Vianna	HEX-L	c	19	DISC093a	g	n	B
Projects	Legion Adventure	LEG-ADV	c	19	DISC091b	a	n	T
Self Pub.	Lemming Dropout	DROPINS	C	19	Disc180a	G	N	T
Dynabyte	Lemming Syndrome	lemming	c	19	Disc007a	g	n	S
Acorn Computing	Lemmings	COLMENU	c	19	DISC085a	g	n	_
Self Pub.	Lemons	LEMONS	c	19	DISC102b	g	n	_
Fontana Pub	Letter Chaser	LET-INS	c	19	Disc139b	g	n	U
Computer Gamer	Letter Collector	alpcoll	c	19	DISC072a	g	n	L
Your Comp.	Letter Puzzle	letter	c	19	DISC074a	s	n	H
self Pub.	Letter Puzzle	PUZZLE	C	19	Disc162b	G	N	R
Gemini	Liberator	liberat	c	19	Disc031b	g	n	E
Domark	Licence To Kill	L-t-k	c	19	Disc051b	g	n	]
Alternative	Licenced To Kill#E	l-t-k	c	19	DISC071b	g	n	M
Superior 	Life Of Repton	life	c	19	Disc044a	g	n	O
inufuto	Lift	LIFT-IN	C	19	Disc168b	G	N	_
Games Computing	Lifter	LIFTER	c	19	Disc142a	g	n	M
Self Pub.	Light Bikes	LIGHT1	C	19	Disc179a	G	N	F
PC world	Light Bikes	LIGHTBI	C	19	Disc177a	G	N	B
MCP	Light Cycle	cycle	c	19	Disc056a	g	n	W
PSS	Light Cycle	L-cycle	c	19	Disc022a	g	n	C
Self Pub.	Light Cycle	lcycle	c	19	Disc047a	g	n	Y
Fontana Pub	Light Cycles	LIGHT-I	c	19	Disc134a	g	n	M
Paean	Light Cycles	lightcy	c	19	Disc045a	g	n	W
HCW	Light Cycles#2#j	TRON1	c	19	Disc145b	g	n	R
self Pub.	Liner	LINER	C	19	Disc171a	G	N	A
CJE Micro's	Lines	LINEINS	C	19	Disc174a	G	N	V
self Pub.	Litecycles	LIGHTLD	C	19	Disc170a	G	N	C
Self Pub.	Litterbug	LITTER	c	19	DISC103b	g	n	_
Self Pub.	Little Meanies	meanies	C	19	Disc149b	G	N	E
A&B	liveaid	a.liveaid	C	15	STH005	A	N	R
Self Pub.	Liverpool Manager#D	LIVERP	C	19	Disc175a	G	N	P
Domark	Living Daylights	living	c	19	Disc043a	g	n	W
Magus	Locks Of Luck	MAGUS	c	19	DISC097b	a	n	H
BBC Soft	Loco Motion	locomot	c	19	Disc038a	g	n	K
Your Comp.	Locomotion	LOCO1	c	19	AltD005a	g	n	F
Projects	Lode Runner	loderun	c	19	Disc018a	g	n	R
Micro User	Logo-Tank	LOGOTAN	c	19	Disc131a	s	n	M
Your Comp.	Loona Rescue	loona	c	19	Disc034b	g	n	O
H&H sw	Looney Lift	looney	c	19	Disc026a	g	n	D
Computer Concepts	Loony Lander	loony	c	19	Disc021a	g	n	H
Your Comp.	Loony Loco	LOCO1	c	19	AltD005a	g	n	F
KCS	Loony Loco	loony.l	c	19	Disc040a	g	n	R
8-Bit 	Loopy Loop	craze1	c	19	Disc068b	g	n	[
8-Bit 	Loopy Loop 2#2	craze3	c	19	DISC078a	g	n	D
Audiogenic	Loopz	loader	c	19	Disc054a	g	n	_
Melbourne House	LORD OF THE RINGS	lotr	C	19	STH018	A	N	^
Level 9	Lords Of Time	TIME	c	19	DISC098a	a	n	H
Superior 	Lost City	LOSTCIT	c	19	DISC091a	a	n	B
Epic Adventures	Lost Crystal	crystal	c	19	Disc051a	a	n	S
Salamander	Lost In Space	LSTNSPC	c	19	DISC099a	a	n	X
A&B	Lost In Xanadu	XANADU	c	19	DISC099b	a	n	\
Statasoft	Ludo#2	ludo	c	19	Disc061b	s	n	W
Micro User	Ludo#2	LUDO-I	c	19	Disc130a	s	n	U
Your Comp.	Luna Lander	LUNA	c	19	Disc129b	g	n	K
Self Pub.	Luna Zone	LUNA	c	19	DISC102a	g	n	E
Beebug	Lunar Bug	lunar	c	19	DISC074b	g	n	A
Beebug	Lunar Escape	escape	c	19	Disc048b	g	n	B
Alternative	Lunar Invasion	invade	c	19	DISC108b	g	n	K
Ultimate	Lunar Jetman	jetman	c	19	Disc023a	g	n	S
Ultimate	Lunar Jetman (Alt)	JETMAN	c	19	AltD004a	g	n	Y
unknown	Lunar Lander	LEM	C	0e	Disc170b	G	N	W
unknown	Lunar Lander	LUN	C	19	Disc181a	G	N	E
A&F 	Lunar Lander	lunar	c	19	Disc054b	g	n	\
Input Mag	Lunar Lander	LUNAR	c	19	Disc128b	g	n	W
PD	Lunar Lander	LUNARLA	c	19	Disc116b	g	n	]
MRM 	Lunar Lander	lunarla	c	19	Disc056b	g	n	N
popular CW	Lunar Lander	LUNINST	C	19	Disc164a	G	N	Y
Self Pub.	Lunar Man#j	lunarm	C	19	Disc155b	G	N	C
What Micro	Lunar Module	MOD-INS	C	19	Disc174b	G	N	P
Alligata	Lunar Rescue	rescue	c	19	Disc011b	g	n	W
Alligata	Lunar Rescue (Pre)	RESCUE	c	19	AltD001b	g	n	I
Self Pub.	Lunar Run	LUNAR	c	19	Disc113b	g	n	M
Acorn User	LURCH	LURCH	C	19	STH006	G	N	L
A&B	Mabwar	MAB-INS	C	19	Disc160a	G	N	D
Acorn Programs	Mad Castle	MADCAST	c	19	Disc125b	g	n	_
Screenplay	Mad Monty	Mad-mon	c	19	Disc027b	g	n	T
C&VG	Mad Muncher	madmun1	c	19	Disc042b	g	n	F
Disk user	Maelstrom	mael	c	19	Disc042b	g	n	_
KCS	Magic Adv.1	K	c	19	DISC093b	a	n	I
Self Pub.	Magic Dot	MAGICD	c	19	Disc117a	g	n	]
Beebug	Magic Eel	Magic-e	c	19	Disc035a	g	n	W
unknown	Magic Maze	MAGICMZ	C	19	Disc173b	G	N	N
popular CW	Magic Mazes	MAGICIN	C	19	Disc160b	G	N	O
Acornsoft	Magic Mushrooms	magic	c	19	Disc012a	g	y	S
Acornsoft	Magic Mushrooms	MUSHROO	c	19	AltD007b	g	n	M
PCG	Magic Square	MAGICSQ	c	19	Disc115b	s	n	M
PD	Magic Square Puzzle	MAGIC-L	c	19	Disc123b	s	n	W
self Pub.	Magic Squares	MAGIC	C	19	Disc168b	G	N	X
Database	Magic Sword	SWORD	c	19	DISC099b	a	n	E
Disk user	Magic Wall	wall	c	19	Disc044b	s	n	E
Elk Adventure Club	MAGNETIC MOON pt1	moon	C	19	STH013	A	N	A
Elk Adventure Club	MAGNETIC MOON pt2	mm-2	C	19	STH013	A	N	D
Elk Adventure Club	MAGNETIC MOON pt3	mm-3	C	19	STH013	A	N	F
CSL	Main-Line	mainlin	c	19	Disc066a	g	n	D
Micro User	Make Four	MAKE-IN	c	19	DISC110b	s	n	[
Micro User	Maltese Cross	MALTESE	c	19	DISC089b	s	n	D
Tynesoft	Man Of Steel	LOADER	c	19	DISC082b	g	n	_
Arrdy 	Man-Hole	manhole	c	19	Disc067b	g	n	E
CCS	Manage?#2	MAN-L	c	19	Disc126a	s	n	H
Unknown	Mancala#2	mancala	C	0e	Disc155b	G	N	B
Fontana Pub	Mandala	Mand-L	c	19	Disc138b	s	n	Z
Blue Ribbon	Mango	mango	c	19	Disc030a	g	n	B
Beebug	Manhole Game	Man-ins	c	19	Disc044a	g	n	Q
Partis-Soft	Maniac	Man-ldr	c	19	Disc040a	g	n	B
KCS	Maniac Mower#E	k	c	19	Disc054b	g	n	O
Self Pub.	Manic Mansion	MANSION	c	19	DISC101b	g	n	J
Beebug	Manic Mechanic	manic	c	19	Disc023b	g 	n	Q
Projects	Manic Miner	manic	c	19	Disc011b	g	n	\
Alternative	Manic Mole	Manic-m	c	19	Disc032a	g	n	A
Acorn Programs	Map Game	MPROG1	c	19	Disc130b	s	n	R
personal CW	Map Quiz	MAP-QUI	c	19	Disc132a	s	n	W
popular CW	Marble Mania   	Marb-in	C	19	Disc148b	G	N	R
Electron Computing	Marble Pyramid#E	pyramid	c	19	DISC077b	g	n	J
Elk Adventure Club	marooned	Star-q2	C	19	STH014	G	N	E
Beebug	Mars Lander	lander	c	19	DISC075b	g	n	G
unknown	Mars Lander#E	MARSLAN	C	0e	Disc171a	G	N	P
Games Computing	Mars Miner	MINER	c	19	Disc127b	g	n	Q
Unknown	Mars Mission	intro	C	30	Disc157b	G	N	N
ASP	Mars-Lander	MARS	c	19	Disc130a	g	n	P
Unknown	MARTIAN	MARSADV	C	19	STH009	A	N	J
Micro Power	Martian Attack	martian	c	19	Disc007a	a	n	P
personal CW	Martian Attack	martian	c	19	Disc056a	a	n	V
Disk user	Martian Nim	NIM-INS	c	19	Disc143b	s	n	Q
Micro Power	Martians	mart-l	c	19	Disc069b	g	n	B
Acornsoft	Master Brain	mastrbr	C	19	STH025	G	N	T
Superior 	Master Break	SNOOKER	c	19	DISC087a	s	n	_
Self Pub.	Master Mind	MASTER	C	19	Disc172b	G	N	L
Disk user	Master Word#2 	master	C	19	Disc156b	G	N	D
Disk user	Master#2	master	c	19	Disc046b	g	n	H
Acornsoft	Masterbrain	INDEX	c	19	DISC088b	s	n	D
Fontana Pub	Mastercode	MASTERC	c	19	Disc142b	s	n	B
Clemoes 	Mastercode	MASTERC	c	19	Disc136b	s	n	L
R.H. 	Mastermind	MAST_M	c	19	AltD010b	s	n	U
Logic Systems	Mastermind	MASTERM	c	19	DISC108a	s	n	Q
popular CW	Mastermind	mastins	C	19	Disc157a	G	N	B
8-Bit  	Mastermind	MIND	c	19	Disc143b	s	n	G
Acorn User	MASTERMIND	MIND	C	19	STH004	S	N	K
Micro User	MasterSpy	MASTSPY	c	19	Disc123b	s	n	]
Ocean	Match Day	match	c	19	Disc016b	g	y	_
Acorn Computing	Match The Pictures	MATCH-I	c	19	Disc144b	s	n	P
Me and my micro	Matchem#E	MATCHIN	C	19	Disc181a	G	N	S
self Pub.	Matrix: Gridrunner 2	LOADER	C	19	Disc164a	G	N	E
Bevan Tech	Mayday	mayday	c	19	Disc035b	g	n	M
Micro User	Mayday	MAYDAY	c	19	DISC095b	g	n	W
Acornsoft	Maze	acorn	c	19	Disc010b	s	n	V
Micro Power	Maze	maze	c	19	Disc030a	g	n	[
PD	Maze	maze	c	19	DISC079b	s	n	[
Input Mag	Maze	MAZE	c	19	Disc125a	g	n	X
Acorn User	Maze	MAZE-L	c	19	DISC083b	s	n	]
CJE Micro's	Maze	MAZEINS	C	19	Disc172a	G	N	]
Acorn Computing	Maze Duel#2	LOADMD	c	19	DISC080b	g	n	Q
Cascade	Maze Eater	maz	c	19	Disc061b	g	n	T
Acorn User	Maze Game	Maze-l	C	19	Disc156b	G	N	K
Opus	Maze In Space	mzsign	c	19	Disc013b	g	n	R
Micro Power	Maze Invaders	Maze-l	c	19	Disc003a	g	n	T
Go 	Maze Man	maze/ma	c	19	Disc050a	g	n	Q
Electron User	Maze Man#E	3DMAZE	c	19	DISC105a	g	n	^
HCW	Maze Mauler	mauler1	c	19	Disc023b	g	n	]
Your Comp.	Maze Muncher	MUNCHER	c	19	AltD007a	g	n	F
Self Pub.	Maze Muncher	pacman	c	19	Disc052b	g	n	[
Me and my micro	Maze Race#E	MAZEINS	C	19	Disc175b	G	N	V
Computer Gamer	Maze Run	MAZE	c	19	Disc127b	g	n	D
Virgin	Maze-Man	MAZE-M	c	19	DISC083b	g	n	L
Beebug	Maze-Trap	MTRAP	c	19	Disc121b	g	n	H
Electron User	Maze#E	maze	c	19	Disc066a	s	n	F
Electron User	Mazebugs#E	MAZE	c	19	DISC090a	a	n	J
8-Bit 	Mazechase	mazecha	c	19	DISC075b	g	n	]
Micro User	Mazemunch	mazemun	c	19	Disc060b	g	n	G
Retro 	MazezaM	LOADER	c	19	DISC103b	g	n	B
Retro 	MazezaM II	LOADER2	c	19	DISC104a	g	n	F
inufuto	Mazy	MAZY-IN	C	19	Disc167a	G	N	^
Micro User	Mecha-Worm	MW-INS	c	19	DISC107a	g	n	S
Computer Gamer	Mechanic 'Mike'	mechani	c	19	Disc066a	g	n	K
Martech	Mega Apocalypse	loader	c	19	Disc044a	g	n	U
Tynesoft	Mega Force	M-force	c	19	Disc039b	g	n	G
Acorn User	Mega Monsters	mega	c	19	Disc047a	g	n	S
Micro User	Megaroids	HEADER	c	19	DISC089b	g	n	[
Bug-Byte	Megarok	megarok	c	19	Disc047a	g	n	H
Micro User	Merrills	MERILLS	c	19	Disc121b	s	n	T
Icon	Merry Xmas Santa	Santa-b	c	19	Disc018a	g	n	J
Acorn Computing	Meteor Attack	Mtr-ins	C	19	Disc147a	G	N	D
Acornsoft	Meteor Mission	meteor	c	19	Disc008b	g	n	O
PD	Meteor Storm	Met-ins	c	19	DISC078a	g	n	J
Fontana Pub	Meteoroids	MET-IN	c	19	Disc134a	g	n	Y
popular CW	Meteors	Met-ins	C	19	Disc149a	G	N	^
Acornsoft	Meteors	meteor	c	19	Disc001b	g	y	D
Your Comp.	Meteors	meteors	c	19	DISC075b	g	n	D
Electron User	Meteors#E	METINST	C	19	Disc182b	G	N	Q
Qual-Soft	Mexico'86?#D	M86	c	19	Disc113a	s	n	Q
Self Pub.	Micro Adventure	micro	C	19	Disc155a	G	N	D
Bug-Byte	Micro Derby	DERBY-L	c	19	DISC089b	g	n	V
Database	Micro Olympics	header	c	19	Disc014a	g	n	R
Splanger-Soft	Micro Olympics	olympic	c	19	Disc067a	g	y	B
Glengary	MICRO QUEST	MICROQU	C	19	STH014	G	N	A
Unknown	Micro-Mouse	MICROMO	C	19	Disc176b	G	N	G
Alternative	Microball	pinball	c	19	Disc040b	g	n	W
Virgin	Microbe	microbe	c	19	Disc004b	g	y	\
Firebird	Microcosm	microco	c	19	Disc011a	g	n	\
Self Pub.	Microgo1	MICROGO	c	19	DISC089b	s	n	C
Design People 	Midway	MIDINST	c	19	Disc120b	s	n	W
Granada	Mighty Missile	MIGHT-I	c	19	Disc141a	g	n	I
IJK 	Mikie	mikie!	c	19	Disc027b	g	n	F
Big Ben Club	Millepede	millipe	c	19	Disc044b	g	n	W
LDL sw	Million Mazes	SQUARE	c	19	DISC086b	g	n	^
Incentive	Millionaire	million	c	19	Disc060b	s	n	I
Practical Comp.	Millipede	CATERP	c	19	AltD012b	g	n	F
Acornsoft	Millipede	MILL-I	c	19	AltD010a	g	n	W
Acornsoft	Millipede	millipe	c	19	Disc067b	g	n	V
What Micro	Milly The Mink	MILLY	c	19	Disc140b	g	n	K
Beebug	Mindbender	MINDBEN	c	19	DISC088a	s	n	E
8-Bit  	Mine Sweeper	MINES	c	19	DISC082a	g	n	X
Micro Power	Mine V2	Mine-l	c	19	Disc004b	g	n	W
Quicksilva	Mined Out	mined	c	19	Disc031b	g	n	_
Graphic Research	Minefield	MF1	c	19	DISC106a	g	n	F
Beebug	Minefield	Mine-l	c	19	Disc060b	g	n	_
Fontana Pub	Minefield	MINE-L	c	19	Disc137a	g	n	P
Computer Gamer	Minefield	mine1	c	19	DISC071a	g	n	D
PCG	Minefield	minefie	c	19	DISC073b	g	n	^
Self Pub.	Minefield	MINEFLD	c	19	Disc112b	g	n	F
Unknown	Minefield	MINEINS	C	19	Disc160b	G	N	H
Micro User	Minefield	MINES	c	19	DISC104b	g	n	X
Big K	Minefield	MINES-L	c	19	Disc125b	g	n	\
Unknown	Minefield(3D)	MINE-3D	C	19	Disc177B	G	N	L
PCN	Minelay	MINELAY	c	19	Disc134a	g	n	I
Ixion	Miner	MINER	c	19	DISC079b	g	n	B
Computer Gamer	Miner	themine	c	19	Disc055b	g	n	L
Micro User	Miner Bill	miner	c	19	Disc048a	g	n	X
Unknown	Mines	MINEINS	C	19	Disc160b	G	N	H
Big K	Mines!	MINES-L	c	19	Disc125b	g	n	\
Durell	Mineshaft	Mines-l	c	19	Disc006a	g	n	Y
Big K	Minotaur's Maze	MAZE	c	19	Disc126a	g	n	Y
DL Haslam	Mirror Of Khoronz	MIRROR	c	19	DISC100b	g	n	P
Granada	Mirror Tile	MIRR-IN	c	19	Disc137b	s	n	I
Self Pub.	Miss Fortune & Seven Keys	FORTUNE	c	19	Disc114a	g	n	R
Doctor Soft	Missile Attack	missile	c	19	Disc030a	g	n	S
Electron User	Missile Attack#E	attack	c	19	DISC073b	g	n	R
Acornsoft	Missile Base	misbase	c	19	Disc007b	g	n	J
Your Comp.	Missile Command	missil1	c	19	DISC076b	g	n	V
Practical Comp.	Missile Command	MISSILE	c	19	Disc142a	g	n	G
C&VG	Missile Command	missile	c	19	Disc037b	g	n	U
Trickysoft	Missile Command	MISSINS	C	19	Disc165a	G	N	P
Interface Pub	Missile Commang#E	MISS-I	C	19	Disc163b	G	N	]
Gemini	Missile Control	missil	c	19	Disc001a	g	n	G
GND	Missile Control	missile	c	19	Disc029b	g	y	E
personal CW	Missile Defender	missile	c	19	Disc048b	g	n	N
Alternative	Missile Jammer#E	missile	c	19	Disc055a	g	n	\
Superior 	Missile Strike	missile	c	19	Disc020b	g	n	Z
Bug-Byte	Mission Unlikely	mun	c	19	Disc034a	g	n	J
First Byte	Mission Vadros	FBC	c	19	DISC096b	a	n	K
Holl-Soft	Mission XP2#E	XP2LOAD	c	19	DISC094a	g	n	B
Retro 	Mixed Grill March	MIXED	c	19	DISC104b	g	n	W
Salamander	Mole!	mole	c	19	DISC070b	g	n	A
Database	Molecule	MOLECUL	C	19	Disc165a	G	N	M
Alternative	Molimerx	SHUTTLE	c	19	Disc112b	g	n	P
Alligata	Monaco	monaco	c	19	Disc012b	g	n	D
self Pub.	Money Grabber	MONINST	C	19	Disc159a	G	N	G
Alternative	Money Maze	moneyma	c	19	Disc054b	g	n	I
Electron User	Moneycrazy#E	MONEYCR	C	19	Disc169b	G	N	E
Bug-Byte	Monkey Nuts	monkeyl	c	19	Disc036b	g	n	]
Leisure Genius	Monopoly#2	mon	c	19	Disc053b	s	n	E
Bit Twiddlers	Monstas	MUP	c	19	AltD011a	g	n	R
Acorn Programs	Monster Hunt	HUNT1	c	19	Disc124a	s	n	H
Prentice Hall	Monster Island	MONSTER	C	19	Disc178b	G	N	H
PCG	Monster Mash	monster	c	19	Disc066a	g	n	A
Unicorn 	Monster Mash	MONSTER	c	19	AltD006a	g	n	M
Micro User	Monster Maze	M-inst	c	19	Disc044a	g	n	W
ELBUG	Monster's Gold	GOLD	c	19	DISC082a	g	n	L
PCG	Monstermania	monster	c	19	Disc066a	g	n	A
Unicorn 	Monstermania	MONSTER	c	19	AltD006a	g	n	M
Acornsoft	Monsters	mons	c	19	Disc001b	g	y	X
Bit Twiddlers	Monsters	MUP	c	19	AltD011a	g	n	R
insp marketing ltd	Monsters & Magic	INFO	C	19	Disc159a	G	N	W
Me and my micro	Monsterzap#E	MONSINS	C	19	Disc178a	G	N	G
Retro 	Monstrous MazezaM	LOADER2	c	19	DISC104a	g	n	F
Self Pub.	Monte Carlo	monte	C	19	Disc150a	G	N	W
KCS	Moon Buggy	kansas	c	19	Disc023a	g	n	D
Computer Gamer	Moon Buggy	moon1	c	19	Disc045a	g	n	T
Incentive	Moon Cresta	cresta1	c	19	Disc020a	g	n	D
PCN	Moon Lander	MOON-IN	c	19	Disc135b	g	n	V
popular CW	Moon Lander	MOONINS	c	19	Disc145b	g	n	M
Beebug	Moon Lander	MOONL	c	19	Disc115b	g	n	B
Superior 	Moon Mission	moon	c	19	Disc021b	g	n	Z
Micro User	Moon Patrol	MOONLD	c	19	DISC079b	g	n	F
Beebug	Moon Patrol	patrol	c	19	Disc053a	g	n	L
Micro Power	Moon Raider	moon	c	19	Disc003b	g	y	Z
Micro Power	Moon Raider	RAID	c	19	AltD009b	g	n	L
Micro Power	Moon Raider#E	RADER	c	19	AltD011a	g	n	I
Electron User	Moon Rescue#E	HEADER	c	19	DISC090a	g	n	D
C&VG	Moon Reskue	MOONMIS	c	19	Disc133a	g	n	F
ELBUG	Moon-Pod	moon-p	c	19	DISC076a	g	n	_
ProAction	Moonbase Beta	BETA-L	c	19	DISC102b	g	n	H
Interface Pub	Moonfleet#E	MOON-I	C	19	Disc164b	G	N	F
C&VG	Moonguard 3D	MOONG	c	19	Disc145a	g	n	W
Beebug	Morfix	morfix	c	19	Disc026a	g	n	[
Micro User	Morris Miner	morris	c	19	DISC074a	g	n	L
PCG	Morris The Millipede?#E	MILLI	c	19	Disc122b	g	n	S
PCN	Motocross	MOTOCRO	c	19	Disc137b	g	n	N
Retro 	Mountain Panic	PANIC	c	19	DISC107a	g	n	K
Incentive	Mountains Of Ket 1	KLOADER	c	19	DISC098a	a	n	J
Acorn Computing	Mouse Trap	MOUSE	c	19	Disc116b	g	n	_
What Micro	Mouse Trap	Mouse-i	C	19	Disc151b	G	N	D
Tynesoft	Mouse Trap	Mouse-l	c	19	Disc036b	g	n	R
Your Comp.	Mouse Trap 	MOUSETR	c	19	DISC084a	g	n	M
Micro User	Mover	MOVER	c	19	Disc141a	g	n	M
Acorn Programs	Moving Maze	movingm	c	19	Disc069b	g	n	C
Your Comp.	Mower	mower	c	19	DISC078b	g	n	A
Micro User	Mozaic Madness	MOZAIC	c	19	Disc121a	s	n	D
Electron user group	Mr Miner#E#D	MINLD	c	19	AltD011a	g	n	C
Self Pub.	Mr.Do!	mrdo	c	19	Disc032b	g	n	D
Acorn Programs	Mr.Do!	MRDO-L	c	19	AltD006b	g	n	F
Acorn Programs	Mr.Doo	mrdoo	c	19	DISC074a	g	n	F
Micro Power	Mr.Ee!	Mr.Ee-l	c	19	Disc005b	g	y	C
Micro Power	Mr.Ee!(Pre)	MREE	c	19	AltD002b	g	n	C
Firebird	Mr.Freeze	freeze	c	19	Disc022b	g	n	Y
Alternative	Mr.Freeze#E	Mr-free	c	19	Disc051b	g	n	_
Euro-Byte	Mr.Mephisto	Meph-l	c	19	Disc013a	g	n	[
Electron user group	Mr.Miner#E	MINLD	c	19	DISC102a	g	n	C
PCG	Mr.Plum	plum	c	19	DISC072b	g	n	\
MRM 	Mr.Shifter	shifter	c	19	Disc003b	g	n	O
MRM 	Mr.Shifter(Alt)	SHIFT1	c	19	AltD009a	g	n	X
Ocean	Mr.Wimpy	wim1	c	19	Disc009b	g	n	\
Superior 	Mr.Wiz!	mr.wiz	c	19	Disc006a	g	n	K
Superior 	Mr.Wiz!	MRWIZ1	c	19	AltD005a	g	n	Z
Minion	Ms.PacMan	PAC-MAN	c	19	DISC103b	g	n	E
PD	Multicolour	MULTICO	c	19	Disc127b	s	n	E
A&B	Munching Mouse	munchin	C	19	Disc151b	G	N	O
Beebug	Munchman	munch	c	19	Disc062a	g	n	H
KCS	Munchman#E	k	c	19	Disc057b	g	n	_
Micro Power	Munchyman	Munch-l	c	19	Disc003b	g	n	J
A&B	murder	advrunf	C	19	STH007	A	N	S
panbooks ltd	Mushroom Invasion	MUSH-IN	C	19	Disc175a	G	N	G
popular CW	Mushroom Mania	MUSH-L	c	19	Disc137a	g	n	H
IJK	music	fgmusic	C	19	STH025	G	N	O
IJK 	Mutant Invaders 2	mutant	c	19	Disc024a	g	n	N
PCN	Mutant Rats	GIANTRA	c	19	Disc134a	g	n	V
Superior 	Mutant Spiders	mutant	c	19	Disc016b	g	n	R
popular CW	Mutant Wars	Mut-ins	C	19	Disc149b	G	N	K
Robico	Myorem 	RICKHAN	c	19	DISC098b	a	n	M
Acorn Computing	Myriapod	MYRIA-L	c	19	DISC108b	g	n	\
Adventuresoft	MYST1 GOLDEN BATON	BATON1	R	19	STH001	A	N	N
Adventuresoft	MYST10 LITTLE INDIANS	INDIAN1	R	19	STH001	A	N	D
Adventuresoft	MYST11 WAXWORKS	WAXWRK1	R	19	STH001	A	N	C
Adventuresoft	MYST2 TIME MACHINE	TIME1	C	19	STH001	A	N	M
Adventuresoft	MYST3 ARROW OF DEATH PT 1	ARR1-1	C	70	STH001	A	N	L
Adventuresoft	MYST4 ARROW OF DEATH PT 2	ARR2-1	C	70	STH001	A	N	K
Adventuresoft	MYST5 ESC FROM PULSAR 7	PULSAR1	R	19	STH001	A	N	I
Adventuresoft	MYST6 CIRCUS	CIRCUS1	R	19	STH001	A	N	H
Adventuresoft	MYST7 FEASIBILITY EXPERIMENT	FEAS1	R	19	STH001	A	N	G
Adventuresoft	MYST8 WIZARD OF AKYRZ	AKYRZ1	R	19	STH001	A	N	F
Adventuresoft	MYST9 PERSEUS & ANDROMEDA	PERSEU1	R	19	STH001	A	N	E
Digital Fantasia	mysterious	GOLDEN	c	19	DISC093b	a	n	Y
A&B	mysterious yeti	yeti	C	19	STH006	A	N	P
Shards	Mystery Of The Java Star#SD 	mystery	C	19	Disc156a	G	N	U
Self Pub.	Mystery Word#E	mystery	C	0e	Disc153a	G	N	D
Molimerx	Napoleon	NAPOLEO	c	19	Disc114b	s	n	]
Self Pub.	National Race	RACE	C	19	Disc174a	G	N	H
Electron User	Navigator#E	navigat	c	19	DISC078a	g	n	A
Micro Power	Neanderthal Man	CAVE-L	c	19	DISC094b	a	n	U
Alligata	Neanderthal Man	neanman	c	19	Disc010b	g	n	N
Electron User	Necromancer	necro	C	19	STH025	G	N	P
Self Pub.	Nectar Collector#P	NECTAR	C	19	Disc180b	G	N	U
Micro Power	Nemesis	Nem-l	c	19	Disc010b	g	n	D
Top Ten	Network	network	c	19	Disc027b	g	n	[
Top Ten	Network 	NET-L	c	19	AltD005b	g	n	G
inufuto	Neuras	NEUR-IN	C	19	Disc171b	G	N	B
Superior 	Neutron	neut	c	19	Disc013a	g	n	E
Fast Access	Neuzone	zoneld	c	19	Disc045a	g	n	B
