Leisure Genius	CLUEDO	CLUEDO	C	19	L1-r1-1	S	N	P
Alternative	CODEBREAKER	CODEBRE	C	19	AL1-r1-1	S	N	P
Superior	CODENAME: DROID	CDROID	C	19	SU4-r1a-1	G	N	S
LVL	COLDITZ	COLDITZ	C	19	L1-r1-0	G	N	F
Superior	COLDITZ ADVENTURE	COLDITZ	R	19	SU10-r1-1	A	N	M
selfpub	COLONY	COLMENU	C	19	VA3-r1-0	G	N	U
Level 9	COLOSSAL ADVENTURE	COLLOAD	C	19	LV1-r1-0	A	N	D
Durell	COMBAT LYNX	LYNX	R	19	D2-r1-1	G	N	V
Elite	COMMANDO	COM1	C	19	E1-r1-1	G	N	M
Tynesoft	COMMONWEALTH GAMES	LOADER	C	19	TY3-r1-0	G	N	J
CDS	COMPLETE HOME ENTERTAINMENT	MENU	C	19	CD1-r1-1	G	N	S
Domark	COMPUTER MANIAC'S DIARY 1989	INTRO	C	19	DO1-r1-1	A	N	C
Blue Ribbon	CONDITION RED	CONDRED	R	19	BR2-r1-0	G	N	A
Lothlorien	CONFRONTATION	CF	C	19	L2-r1-0	G	N	]
Incentive	CONFUZION	CONLOAD	C	19	I1-r1-0	G	N	R
ASP	CONQUERING EVEREST	EV	C	19	A2-r1-1	G	N	U
Alligata	CONTRACT BRIDGE	BRIDGE1	C	19	AG1-r1-0	S	N	I
Icon	CONTRAPTION	CONTRAP	C	19	IC1-r1-0	G	Y	M
Ultimate	COOKIE	COOKIE	R	19	U1-r1-0	G	N	R
Alpine	COPS	LOAD	C	19	AP1-r1-0	G	N	F
Atlantis	COPS N ROBBERS	COPS1	C	19	AT1-r1-0	G	N	S
A&F	COPTER CAPERS	COPTER	C	19	A1-r1-0	G	N	I
Cases	CORN CROPPER	CORN	C	19	C1-r1-0	G	N	Z
Dynabyte	CORPORATE CLIMBER	CORPOR	C	19	D2-r1-1	A	N	J
Alligata	COSMIC ASTEROIDS	ASTER	C	19	AG1-r1-0	G	N	G
Superior	COSMIC CAMOUFLAGE	COSMIC	C	19	SU9-r1-1	G	N	R
Micro Power	COSMIC COMBAT	COMBAT	R	19	MI1-r1-0	G	N	C
Imagine	COSMIC CRUISER	CRUISE	C	19	IM1-r1-1	G	N	Z
Kansas	COSMIC FIGHTER	COSMIC	C	19	KA1-r1-0	G	N	[
Superior	COSMIC KIDNAP	COSMIC1	C	19	SU11-r1-1	G	N	X
Macsen	COUNTDOWN	CD1	C	19	MC1-r1-0	A	N	D
Acornsoft	COUNTDOWN TO DOOM	LOADER	C	19	AC3-r1-1	G	N	P
Micro Power	COWBOY SHOOTOUT	COWBOY	C	19	MI2-r1-0	G	N	L
Atlantis	CRACK UP	CU1	C	19	AT1-r1-0	G	N	Q
Watford	CRAWLER	CRAWL1	C	19	WZ1-r1-1	G	N	J
Superior	CRAZEE RIDER	RIDER	C	19	SU3-r1a-1	G	N	]
Acornsoft	CRAZY BALLOON	BALLOON	C	19	AC2-r1-0	G	N	L
Swift	CRAZY CAVES	CRAZY	R	19	S2-r1-1	G	N	F
Alternative	CRAZY ERBERT	ERBERT	C	19	AL2-r1-0	G	N	^
Microbyte	CRAZY ERBERT	EB	C	19	M1-r1-1	G	N	L
Superior	CRAZY PAINTER	PAINTER	C	5D	SU1-r1-1	G	Y	B
Acornsoft	CRAZY TRACER	TRACER	C	19	AC1-r1a-0	G	Y	G
TSB	CRED BREAKS OUT	LOADER	C	19	VA1-r1-0	G	N	N
Atlantis	CREEPY CAVE	CAVE	R	19	AT1-r1-0	G	N	O
Superior	CRIBBAGE	CRIBBGE	C	19	SU11-r1-0	S	N	I
Bug-Byte	CRICKET	CRICKET	R	19	BU3-r1-1	S	N	A
Micro Power	CROAKER	CROAK	C	19	MI1-r1-0	G	N	V
UNKNOWN	CROSSWORDS	CLOAD	R	19	VA3-r1-1	S	N	[
Alligata	CROWN JEWELS-ELECTRON	CROWN1	C	19	AG2-r1-0	G	N	\
MP	CROWN OF MARDAN	MARDAN	R	19	M3-r1-1	G	N	P
Virgin	CRUNCHER	CRUNCHR	C	19	V1-r1-0	G	N	V
Software Projects	CRYPT CAPERS	CRYPT1	R	19	S2-r1-1	G	N	\
Atarisoft	CRYSTAL CASTLES	CRYSTAL	C	19	A3-r1-1	G	N	J
US Gold	CRYSTAL CASTLES	CRYSTAL	C	19	US1-r1-0	G	N	E
Acornsoft	CUBE MASTER	CUBE	C	19	AC2-r1-0	G	N	J
Pro Software	CURSE OF THE MIDDLE KINGDOM	INSTRUC	C	19	PQ1-r1-1	A	N	M
Comsoft	CUSTARD PIE FIGHT	FIGHT	C	19	C2-r2-1	G	N	\
Mandarin	CUTE TO KILL	CUTEKIL	C	19	M1-r1-1	G	N	S
Micro Power	CYBERTRON	CYBER	C	19	MI1-r1-0	G	N	U
Superior	CYBORG WARRIORS	CYBLOAD	C	19	SU9-r1-1	G	N	T
A&F	CYLON ATTACK	INTRO	C	19	A1-r1-1	G	N	R
Tynesoft	CYLON INVASION	CYLON	C	19	TY1-r1-0	G	N	R
UNKNOWN	DAARK	DAARK	C	19	AD2-r1-1	G	N	P
Oak	DALEY THOMPSON	DALEY	C	52	NO1-r1-0	G	N	R
Cases	DALLAS	DALLAS	C	11	C1-r1-0	G	N	Y
US Gold	DAM BUSTERS	DB1	R	19	US1-r1-0	G	N	C
Alligata	DAMBUSTERS	DAM	C	19	AG1-r1-0	G	N	C
Micro Power	DANGER UXB	UXB	C	19	MI1-r1-0	G	Y	S
Visions	DARE DEVIL DENIS	DENIS	C	19	VS1-r1-0	G	Y	U
Blue Ribbon	DARTS	DARTS	C	19	BR1-r1-0	G	N	P
MRM	DARTS	DARTS	C	19	MR1-r1-0	G	N	W
Alternative	DAY AT THE RACES	RACES	C	19	AL1-r1-0	U	N	T
Alternative	DEAD OR ALIVE	DA	C	19	AL2-r1-0	G	N	\
Peaksoft	DEATH'S HEAD HOLE	DEATHL	C	19	PQ1-r1-0	G	N	A
Superior	DEATHSTAR	DEATHST	C	19	SU1-r1-1	G	Y	F
Acornsoft	DEFENDER	DEFEND	C	19	AC1-r1a-0	G	Y	\
Acornsoft	DEFENDER MODIFIED	DEFEND	C	19	AC2-r1-0	G	Y	E
Visions	DEMOLATOR	DEMOLAT	R	19	VS1-r1-0	G	N	P
Micro Power	DEMON DECORATOR	DECOR	C	19	MI2-r1-0	G	N	J
Melbourne House	DENIS THROUGH DRINKING GLASS	DENIS	R	19	M2-r1-0	G	N	C
Audiogenic	DESPATCH RIDER	LOADER	C	19	AU2-r1-1	G	N	]
Thor	DESPERATE DAN'S DUNGEON	DAN1	C	19	T1-r1-0	G	N	Q
selfpub	DEVIL'S CAUSEWAY	DEVIL	C	19	K1-r1-0	G	N	B
Micro Power	DEVIL'S DOMAIN	DOMAIN	C	19	MI2-r1-0	G	N	I
Blue Ribbon	DIAMOND MINE	DIAMOND	C	19	BR1-r1-0	G	Y	N
MRM	DIAMOND MINE	DIALOAD	C	19	MR1-r1-0	G	Y	R
Blue Ribbon	DIAMOND MINE 2	DIAMO-D	R	19	BR1-r1-0	G	Y	C
Alligata	DIAMOND PETE-ELECTRON	DP1	C	19	AG2-r1-0	G	Y	V
Swift	DIAMONDS	DIMOND	C	19	S2-r1-0	G	Y	S
DK Tronics	DICTATOR	DICTAT	C	19	D1-r1-0	A	N	Z
Visions	DIGGER	DIGGER	C	12	VS1-r1-0	G	Y	O
UNKNOWN	DINOSAUR ADVENTURE	DINOADV	C	19	AD1-r1-0	A	N	V
Microgame	DODG'EM	DODGEM	C	19	M1-r1-1	G	N	C
Melbourne House	DODGY GEEZERS	DODGY-G	C	19	M2-r1-1	G	N	T
Opus	DOGFIGHT	DOG1	C	28	NO1-r1-1	G	N	D
Blue Ribbon	DOMINOES	DOMLOAD	C	19	BR2-r1-0	S	N	N
Atarisoft	DONKEY KONG JUNIOR	DONKEY	C	19	A3-r1-1	G	Y	K
Doctor Soft	DOUBLE PHANTOM	B.PHANDLB	C	19	D1-r1-0	G	N	I
Micro Power	DR WHO & THE MINES OF TERROR	DOCWHO	C	19	MI3-r1-0	G	N	F
BBC Soft	DR WHO THE FIRST ADVENTURE	INTRO	C	19	BB1-r1-1	G	N	O
Andrew Grifo	DRACULA ADVENTURE	DRACULA	C	19	AD1-r1-0	A	N	U
Kansas	DRACULA ISLAND	DRAC	C	19	KA1-r1-0	G	N	V
