Unknown	Tempest#x	$.TEMPEST	C	19	CH10B	C	N	\
Unknown	Templeton#x	$.TEMPLE	C	19	CH10B	C	N	[
Unknown	The big KO	$.BIGKO	C	19	CH11A	C	N	C
Unknown	The pyramid#l	$.PYRA	C	19	CH10B	C	N	V
Unknown	The Sentinel	$.SENT	C	19	CH10B	C	N	T
Unknown	Thrust	$.LOADER	C	19	CH11B	C	N	P
Unknown	Thunderstruck 2#i	$.MIND	C	19	CH10B	C	N	J
Unknown	Tomcat#xl	$.TOMCAT	C	19	CH10B	C	N	C
Unknown	Tron#x	$.ULTRON	R	19	CH11B	C	N	M
Unknown	Uncle claude#x	$.CLAUDE	C	19	CH11B	C	N	L
Unknown	Uridium	$.URLOAD	C	70	CH11B	C	N	A
Unknown	Vertigo#x	$.Menu	C	19	CH12A	C	N	N
Unknown	WAR#x	$.WAR	C	19	CH12B	C	N	Z
Unknown	Warehouse#x	$.WAREHSE	C	19	CH11B	C	N	E
Unknown	Who Dares Wins 2	$.WHODARE	C	19	CH13A	C	N	Q
Unknown	Wizadore	$.WIZ	C	19	CH11B	C	N	D
Unknown	YIE AR KUNG	$.LOADER	C	19	CH13A	C	N	C
Unknown	YIE AR KUNG#x#l	$.YIE-AR2	C	19	CH13A	C	N	L
Unknown	Yoyo#x	$.YOYO	C	19	CH06B	C	N	S
Unknown	Zalaga#x	$.ZALAGA	C	19	CH13B	C	N	^
Unknown	Ziggy	$.CHEAT	C	19	CH13B	C	N	[
