ALBSU ,time quiz2,f2,c,19,EDU41,u,n,@
ALBSU ,time o'clock,f3,c,19,EDU41,u,n,@
ALBSU ,time half past,f4,c,19,EDU41,u,n,@
ALBSU ,time minutes past,f5,c,19,EDU41,u,n,@
ALBSU ,time minutes to,f6,c,19,EDU41,u,n,@
ALBSU ,2nd processor utils#r,6502sp,c,19,EDU42,u,n,@
unknown,angle turner demo,atdem,c,19,EDU42,u,n,@
unknown,angle turner ,attut,c,19,EDU42,u,n,@
unknown,cats on the wall,cats,c,19,EDU42,u,n,@
unknown,counting,count2,c,19,EDU42,u,n,@
unknown,counting to the moon,moon,c,19,EDU42,u,n,@
unknown,Make 10,octopus,c,19,EDU42,u,n,@
unknown,@dump,swrmenu,c,19,EDU42,u,n,@
unknown,Additional fun,!SB,c,19,EDU42,u,n,@
unknown,number explination,abacus,c,19,EDU42,u,n,@
unknown,Angle turner practice,atprac,c,19,EDU42,u,n,@
unknown,attack the castle,castle,c,0e,EDU42,u,n,@
unknown,church accounts,cl/acct,c,19,EDU42,u,n,@
unknown,Numbers,numbers,c,19,EDU42,u,n,@
unknown,picture,picture,c,0e,EDU42,u,n,@
unknown,tens and units,tens,c,19,EDU42,u,n,@
unknown,Anagram,+.anagram,c,19,EDU42,u,n,@
Anita Straker ,abacus,abacus,c,19,EDU43,u,n,@
Anita Straker ,adding,adding,c,19,EDU43,u,n,@
Anita Straker ,angles,angles,c,19,EDU43,u,n,@
Anita Straker ,areas,areas,c,19,EDU43,u,n,@
Anita Straker ,change,change,c,19,EDU43,u,n,@
Anita Straker ,clocks,clocks,c,19,EDU43,u,n,@
Anita Straker ,conceal,conceal,c,19,EDU43,u,n,@
Anita Straker ,Connect 4,Connect,c,19,EDU43,u,n,@
Anita Straker ,counters,countrs,c,19,EDU43,u,n,@
Anita Straker ,diagonal,diag,c,19,EDU43,u,n,@
Anita Straker ,difference,differ,c,19,EDU43,u,n,@
Anita Straker ,flags,flags,c,19,EDU43,u,n,@
unknown,Car plan your route,d1,c,19,EDU44,u,n,@
unknown,man left and right,d2,c,19,EDU44,u,n,@
unknown,boat stop left right,d3,c,19,EDU44,u,n,@
unknown,compass nesw,d4,c,19,EDU44,u,n,@
unknown,compass bearings1,d5,c,19,EDU44,u,n,@
unknown,compass bearings2,d6,c,19,EDU44,u,n,@
unknown,get fiona home,D7,c,19,EDU44,u,n,@
unknown,Data-show,dshow,c,19,EDU45,u,n,@
unknown,bar and pie charts,bar/pie,c,19,EDU45,u,n,@
unknown,bird anagrams,birdana,c,19,EDU45,u,n,@
unknown,create anagrams,analys,c,19,EDU45,u,n,@
unknown,sketch a bird,sketchB,c,19,EDU45,u,n,@
unknown,sketch a duck,sketchD,c,19,EDU45,u,n,@
unknown,bird colony simulation,colony,c,19,EDU45,u,n,@
unknown,crow id,,c,19,EDU45,u,n,@
unknown,bird habitation,habitat,c,19,EDU45,u,n,@
unknown,bird quiz,quiz,c,19,EDU45,u,n,@
unknown,make a quiz,mquiz,c,19,EDU45,u,n,@
unknown,candy floss,candy,c,19,EDU46,u,n,@
unknown,nightmare,nightmr,c,19,EDU46,u,n,@
unknown,pothole,pothole,c,19,EDU46,a,n,@
unknown,audio experiment,aud,c,19,EDU46,a,n,@
